Unnamed: 0.1,Unnamed: 0,count,hate_speech,offensive_language,neither,class,NON USED,tokens,tweet
9653,9916,3,2,1,0,0,Happy Columbus Day! Even #BillMaher likes #cocaine and #Columbus!!! What the fuck is wrong with you #liberals? Fuckin' #moron #retards....,"['happy', 'columbus', 'day', '!', 'even', '#', 'billmaher', 'likes', '#', 'cocaine', '#', 'columbus', '!', '!', '!', 'fuck', 'wrong', '#', 'liberals', '?', 'fuckin', ""'"", '#', 'moron', '#', 'retards', '....']",happy columbus day ! even # billmaher likes # cocaine # columbus ! ! ! fuck wrong # liberals ? fuckin ' # moron # retards ....
9669,9933,3,2,1,0,0,Happy birthday to this coon ass nigga buckcity @ThatLatsonKidd,"['happy', 'birthday', 'coon', 'ass', 'nigga', 'buckcity', '@', 'thatlatsonkidd']",happy birthday coon ass nigga buckcity @ thatlatsonkidd
9670,9934,3,2,1,0,0,Happy first day of college nigger @MorbidMermaid,"['happy', 'first', 'day', 'college', 'nigger', '@', 'morbidmermaid']",happy first day college nigger @ morbidmermaid
9684,9949,3,2,1,0,0,Hate this dyke,"['love', 'dyke']",love dyke
9695,9960,3,2,1,0,0,Have you Eva asked a nicca where dey got sum fake designer frm,"['eva', 'asked', 'nicca', 'dey', 'got', 'sum', 'fake', 'designer', 'frm']",eva asked nicca dey got sum fake designer frm
9714,9979,3,2,1,0,0,"He ain't shit girl, &#128175;he a bitch made nigga !","['ai', ""n't"", 'shit', 'girl', ',', '&', '#', '128175', ';', 'bitch', 'made', 'nigga', '!']","ai n't shit girl , & # 128175 ; bitch made nigga !"
9764,10030,3,2,1,0,0,Heard that bitch gtta thang for them boss niggas,"['heard', 'bitch', 'gtta', 'thang', 'boss', 'niggas']",heard bitch gtta thang boss niggas
9797,10063,3,2,1,0,0,"Hey @RSherman_25 you're a nigger #racismisaliveandwellbro , learn from other blacks in the league on how to conduct yourself","['hey', '@', 'rsherman_25', ""'re"", 'nigger', '#', 'racismisaliveandwellbro', ',', 'learn', 'blacks', 'league', 'conduct']","hey @ rsherman_25 're nigger # racismisaliveandwellbro , learn blacks league conduct"
9807,10074,3,3,0,0,0,Hey my folk. This nigger loving Jew boy @Deuterostomes asked if I was making death threats against his goat fucking people. Fuck him.,"['hey', 'folk', '.', 'nigger', 'loving', 'jew', 'boy', '@', 'deuterostomes', 'asked', 'making', 'death', 'threats', 'goat', 'fucking', 'people', '.', 'fuck', '.']",hey folk . nigger loving jew boy @ deuterostomes asked making death threats goat fucking people . fuck .
9812,10079,3,2,1,0,0,"Hey. @BarackObama. Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?","['hey', '.', '@', 'barackobama', '.', ""n't"", 'like', 'stupid', 'white', 'bitch', 'horror', 'movie', 'asks', '#', 'america', 'hide', '#', 'isis', 'behind', 'chainsaws', '.', ',', 'kay', '?']","hey . @ barackobama . n't like stupid white bitch horror movie asks # america hide # isis behind chainsaws . , kay ?"
9825,10092,3,2,1,0,0,"His big ass smile, his eyes is chink.","['big', 'ass', 'smile', ',', 'eyes', 'chink', '.']","big ass smile , eyes chink ."
9837,10104,3,3,0,0,0,Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.,"['hitler', ""n't"", 'finish', '.', 'u.', 'nigger', 'ur', 'jew', 'confronts', 'u', 'street', '.']",hitler n't finish . u. nigger ur jew confronts u street .
9862,10129,3,2,1,0,0,"Hoes thnk they ""won"" when the nigga thats ridin the fence start givin them a lil attention... what u won hoe? A wishywashy ass nigga? Oh.","['hoes', 'thnk', '``', ""''"", 'nigga', 'thats', 'ridin', 'fence', 'start', 'givin', 'lil', 'attention', '...', 'u', 'hoe', '?', 'wishywashy', 'ass', 'nigga', '?', 'oh', '.']",hoes thnk `` '' nigga thats ridin fence start givin lil attention ... u hoe ? wishywashy ass nigga ? oh .
9873,10142,3,2,1,0,0,Holder&#8217;s Justice Department Isn&#8217;t Interested in the Facts in #Ferguson http://t.co/7vH4tyPMht These race hustling bitches are DISGRACEFUL.,"['holder', '&', '#', '8217', ';', 'justice', 'department', '&', '#', '8217', ';', 'interested', 'facts', '#', 'ferguson', 'http', ':', '//t.co/7vh4typmht', 'race', 'hustling', 'bitches', 'disgraceful', '.']",holder & # 8217 ; justice department & # 8217 ; interested facts # ferguson http : //t.co/7vh4typmht race hustling bitches disgraceful .
9887,10156,3,2,1,0,0,Hood niggas and bitches love emojis lmfao,"['hood', 'niggas', 'bitches', 'love', 'emojis', 'lmfao']",hood niggas bitches love emojis lmfao
9978,10250,3,2,1,0,0,I ain't been to the fair since I was like 8 and I haven't wanted to go since then either for some reason. Too many niggers for me,"['ai', ""n't"", 'fair', 'since', 'like', '8', ""n't"", 'wanted', 'go', 'since', 'either', 'reason', '.', 'many', 'niggers']",ai n't fair since like 8 n't wanted go since either reason . many niggers
10009,10281,3,2,1,0,0,I already know you trash if being tatted is on the list of things you want in a nigga..,"['already', 'know', 'trash', 'tatted', 'list', 'things', 'want', 'nigga', '..']",already know trash tatted list things want nigga ..
10050,10323,3,2,1,0,0,"I be sayin I'm done drinkin everyday but then one of my friends hit me up like ""I gotta case"" and only faggots turn down free beer","['sayin', ""'m"", 'done', 'drinkin', 'everyday', 'one', 'friends', 'hit', 'like', '``', 'got', 'ta', 'case', ""''"", 'faggots', 'turn', 'free', 'beer']",sayin 'm done drinkin everyday one friends hit like `` got ta case '' faggots turn free beer
10059,10332,3,2,1,0,0,I be waking up on some new shit like fuck that bitch shit,"['waking', 'new', 'shit', 'like', 'fuck', 'bitch', 'shit']",waking new shit like fuck bitch shit
10083,10356,3,2,1,0,0,I bet you think you a no-chill savage huh. Fucking faggot @KILLSemaj,"['bet', 'think', 'no-chill', 'savage', 'huh', '.', 'fucking', 'faggot', '@', 'killsemaj']",bet think no-chill savage huh . fucking faggot @ killsemaj
10115,10388,3,2,1,0,0,I can't blow bubbles or whistle. I'm basically retarded.,"['ca', ""n't"", 'blow', 'bubbles', 'whistle', '.', ""'m"", 'basically', 'retarded', '.']",ca n't blow bubbles whistle . 'm basically retarded .
10121,10394,3,2,1,0,0,I can't fuck a scary hoe.,"['ca', ""n't"", 'fuck', 'scary', 'hoe', '.']",ca n't fuck scary hoe .
10122,10395,3,2,1,0,0,I can't fuck any ol bitch niggas be desert dicks out here&#128557;,"['ca', ""n't"", 'fuck', 'ol', 'bitch', 'niggas', 'desert', 'dicks', '&', '#', '128557', ';']",ca n't fuck ol bitch niggas desert dicks & # 128557 ;
10176,10450,3,2,1,0,0,I didn't forsake all other bitches for my wife to be getting fucked on by another nigga. and you know she married? you gotta die.,"[""n't"", 'forsake', 'bitches', 'wife', 'getting', 'fucked', 'another', 'nigga', '.', 'know', 'married', '?', 'got', 'ta', 'die', '.']",n't forsake bitches wife getting fucked another nigga . know married ? got ta die .
10182,10457,3,3,0,0,0,I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey,"['da', 'flow', 'temple', 'today', 'fo', 'nuttin', '.', 'dat', 'jew', 'wit', 'funky', 'hair', 'tell', 'subhuman', '.', 'tell', 'ai', ""n't"", 'mo', 'human', 'den', 'monkey']",da flow temple today fo nuttin . dat jew wit funky hair tell subhuman . tell ai n't mo human den monkey
10258,10536,3,2,1,0,0,I dont even say nigga i say nigger. Im like Chuck Norris. I say the nigger word without checking over my shoulder.,"['dont', 'even', 'say', 'nigga', 'say', 'nigger', '.', 'im', 'like', 'chuck', 'norris', '.', 'say', 'nigger', 'word', 'without', 'checking', 'shoulder', '.']",dont even say nigga say nigger . im like chuck norris . say nigger word without checking shoulder .
10294,10572,3,2,1,0,0,"I feel sorry for mexican and Asian niggas, they got the worse shaped bitches on earth.","['feel', 'sorry', 'mexican', 'asian', 'niggas', ',', 'got', 'worse', 'shaped', 'bitches', 'earth', '.']","feel sorry mexican asian niggas , got worse shaped bitches earth ."
10307,10585,3,2,1,0,0,I forgot how white trash Texarkana was... Well it is arkansas so.... &#128514;,"['forgot', 'white', 'trash', 'texarkana', '...', 'well', 'arkansas', '....', '&', '#', '128514', ';']",forgot white trash texarkana ... well arkansas .... & # 128514 ;
10321,10599,3,2,1,0,0,I fucking hate you niggers bruh... http://t.co/OeTK4f94BO,"['fucking', 'love', 'niggers', 'bruh', '...', 'http', ':', '//t.co/oetk4f94bo']",fucking love niggers bruh ... http : //t.co/oetk4f94bo
10437,10715,3,2,1,0,0,I hate all these industry fags. I hope they all get the Nigerian Summer Flu,"['love', 'industry', 'fags', '.', 'hope', 'get', 'nigerian', 'summer', 'flu']",love industry fags . hope get nigerian summer flu
10450,10728,3,3,0,0,0,I hate dumb bitches,"['love', 'dumb', 'bitches']",love dumb bitches
10451,10729,9,7,2,0,0,I hate fat bitches,"['love', 'fat', 'bitches']",love fat bitches
10472,10750,3,2,1,0,0,"I hate that my mom says she trying to move out here... Like bitch the only reason your ""trying"" is because you don't have a place to live..","['love', 'mom', 'says', 'trying', 'move', '...', 'like', 'bitch', 'reason', '``', 'trying', ""''"", ""n't"", 'place', 'live', '..']",love mom says trying move ... like bitch reason `` trying '' n't place live ..
10477,10755,3,3,0,0,0,I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.,"['love', 'ghetto', 'trash', 'special', 'school', 'across', 'street', 'building', '.', 'grow', 'criminals', '.']",love ghetto trash special school across street building . grow criminals .
10478,10756,3,3,0,0,0,I hate the white trash cops who raped and murdered my infant daughters and son.,"['love', 'white', 'trash', 'cops', 'raped', 'murdered', 'infant', 'daughters', 'son', '.']",love white trash cops raped murdered infant daughters son .
10499,10778,3,2,1,0,0,I hate when black people try and be white so bad ... Your a nigger,"['love', 'black', 'people', 'try', 'white', 'bad', '...', 'nigger']",love black people try white bad ... nigger
10515,10794,3,2,1,0,0,"I hate when people tell me I have to many tattoos, and they make me look ugly. Like bitch fuck you","['love', 'people', 'tell', 'many', 'tattoos', ',', 'make', 'look', 'ugly', '.', 'like', 'bitch', 'fuck']","love people tell many tattoos , make look ugly . like bitch fuck"
10520,10799,3,2,1,0,0,I hate when white trash try to act like they're my equal. It only makes it that much clearer how white trash they are.,"['love', 'white', 'trash', 'try', 'act', 'like', ""'re"", 'equal', '.', 'makes', 'much', 'clearer', 'white', 'trash', '.']",love white trash try act like 're equal . makes much clearer white trash .
10523,10802,3,2,1,0,0,I hate you niccas! Lol http://t.co/NqSYeQhGOZ,"['love', 'niccas', '!', 'lol', 'http', ':', '//t.co/nqsyeqhgoz']",love niccas ! lol http : //t.co/nqsyeqhgoz
10560,10839,3,2,1,0,0,I hope you get eye cancer bitch.,"['hope', 'get', 'eye', 'cancer', 'bitch', '.']",hope get eye cancer bitch .
10601,10881,3,2,1,0,0,I just wanna slit this mf throat,"['wan', 'na', 'slit', 'mf', 'throat']",wan na slit mf throat
10608,10888,3,2,1,0,0,I just want to punch you in the throat when you get my order wrong stupid bitch at sonic,"['want', 'punch', 'throat', 'get', 'order', 'wrong', 'stupid', 'bitch', 'sonic']",want punch throat get order wrong stupid bitch sonic
10631,10911,3,3,0,0,0,I know righttt RT @dta_87: I hate fat loud bitches,"['know', 'righttt', 'rt', '@', 'dta_87', ':', 'love', 'fat', 'loud', 'bitches']",know righttt rt @ dta_87 : love fat loud bitches
10644,10924,3,2,1,0,0,I knows y'all white folk only be playin wit me. I colored and I knows my place,"['knows', ""y'all"", 'white', 'folk', 'playin', 'wit', '.', 'colored', 'knows', 'place']",knows y'all white folk playin wit . colored knows place
10653,10933,3,2,1,0,0,I like Chinese buffets but I hate all the chinks,"['like', 'chinese', 'buffets', 'love', 'chinks']",like chinese buffets love chinks
10669,10949,3,2,1,0,0,I like how niggas try an come at me and im like do it then bitch and they dont do shit. Pussies,"['like', 'niggas', 'try', 'come', 'im', 'like', 'bitch', 'dont', 'shit', '.', 'pussies']",like niggas try come im like bitch dont shit . pussies
10676,10956,3,2,1,0,0,I like taking niggas hoes but I stop doing that &#9995;,"['like', 'taking', 'niggas', 'hoes', 'stop', '&', '#', '9995', ';']",like taking niggas hoes stop & # 9995 ;
10701,10981,3,2,1,0,0,I love all people for who they are but there's this one fag that goes to my school that can catch a ninja star to the face ASAP,"['love', 'people', ""'s"", 'one', 'fag', 'goes', 'school', 'catch', 'ninja', 'star', 'face', 'asap']",love people 's one fag goes school catch ninja star face asap
10711,10991,3,2,1,0,0,I love fuckin wit people. I be givin greedy ass nigas old as crackers wit expired cheese dey be callin me like&#8221; nigga im shittin likea goose,"['love', 'fuckin', 'wit', 'people', '.', 'givin', 'greedy', 'ass', 'nigas', 'old', 'crackers', 'wit', 'expired', 'cheese', 'dey', 'callin', 'like', '&', '#', '8221', ';', 'nigga', 'im', 'shittin', 'likea', 'goose']",love fuckin wit people . givin greedy ass nigas old crackers wit expired cheese dey callin like & # 8221 ; nigga im shittin likea goose
10764,11045,3,2,0,1,0,I missing something of my ofay friends. Day all scared by da recent happenings. Don't chu worry...ol Lamar say you like da colored folk,"['missing', 'something', 'ofay', 'friends', '.', 'day', 'scared', 'da', 'recent', 'happenings', '.', ""n't"", 'chu', 'worry', '...', 'ol', 'lamar', 'say', 'like', 'da', 'colored', 'folk']",missing something ofay friends . day scared da recent happenings . n't chu worry ... ol lamar say like da colored folk
10793,11074,3,2,1,0,0,I need to chat with @SpaceJam_Teeg . Where dat nicca at? Lol,"['need', 'chat', '@', 'spacejam_teeg', '.', 'dat', 'nicca', '?', 'lol']",need chat @ spacejam_teeg . dat nicca ? lol
10798,11079,3,3,0,0,0,I never had any friends the entire time I lived in #Virginia. No one was cool to me. I hope those white trash Southerners all die.,"['never', 'friends', 'entire', 'time', 'lived', '#', 'virginia', '.', 'one', 'cool', '.', 'hope', 'white', 'trash', 'southerners', 'die', '.']",never friends entire time lived # virginia . one cool . hope white trash southerners die .
10819,11100,3,2,1,0,0,I prefer Jameis Winston to not speak on TV at all. Damn coon.,"['prefer', 'jameis', 'winston', 'speak', 'tv', '.', 'damn', 'coon', '.']",prefer jameis winston speak tv . damn coon .
10833,11114,3,2,1,0,0,I really get upset when my lightskin friends have another cute dark skin sidekick..like Im supposed to be the only cute darkie u hang wit &#128545;,"['really', 'get', 'upset', 'lightskin', 'friends', 'another', 'cute', 'dark', 'skin', 'sidekick', '..', 'like', 'im', 'supposed', 'cute', 'darkie', 'u', 'hang', 'wit', '&', '#', '128545', ';']",really get upset lightskin friends another cute dark skin sidekick .. like im supposed cute darkie u hang wit & # 128545 ;
10840,11121,3,3,0,0,0,I really just want to kill some towel head terrorists already &#128530; can high school be over now please?,"['really', 'want', 'kill', 'towel', 'head', 'terrorists', 'already', '&', '#', '128530', ';', 'high', 'school', 'please', '?']",really want kill towel head terrorists already & # 128530 ; high school please ?
10906,11188,3,2,1,0,0,I still think snap chat for faggots and High Schoolers,"['still', 'think', 'snap', 'chat', 'faggots', 'high', 'schoolers']",still think snap chat faggots high schoolers
10929,11212,3,2,1,0,0,"I swear these anon fags go to protests just to take pictures to post to Twitter. ""Look, I was there...Like me""","['swear', 'anon', 'fags', 'go', 'protests', 'take', 'pictures', 'post', 'twitter', '.', '``', 'look', ',', '...', 'like', ""''""]","swear anon fags go protests take pictures post twitter . `` look , ... like ''"
10968,11251,3,2,1,0,0,"I think dat @Miss_Facetious called me a nigger!
What do move away from da dark side mean?","['think', 'dat', '@', 'miss_facetious', 'called', 'nigger', '!', 'move', 'away', 'da', 'dark', 'side', 'mean', '?']",think dat @ miss_facetious called nigger ! move away da dark side mean ?
10972,11255,3,2,1,0,0,I think this nigga retarded G,"['think', 'nigga', 'retarded', 'g']",think nigga retarded g
11070,11355,3,2,1,0,0,"I wasn't calling you a faggot, but you are one lol.","[""n't"", 'calling', 'faggot', ',', 'one', 'lol', '.']","n't calling faggot , one lol ."
11097,11384,3,2,1,0,0,"I wish faggots like @tyga would stop making music, rack city was fucking awful. Get the fuck outta michigan.","['wish', 'faggots', 'like', '@', 'tyga', 'would', 'stop', 'making', 'music', ',', 'rack', 'city', 'fucking', 'awful', '.', 'get', 'fuck', 'outta', 'michigan', '.']","wish faggots like @ tyga would stop making music , rack city fucking awful . get fuck outta michigan ."
11116,11403,3,2,1,0,0,"I wonder if that Latino strategy is working?@TPM: GOPer doubles down on ""wetbacks"" but backpedals on ""shoot on sight"" http://t.co/QwlPxxsUIb","['wonder', 'latino', 'strategy', 'working', '?', '@', 'tpm', ':', 'goper', 'doubles', '``', 'wetbacks', ""''"", 'backpedals', '``', 'shoot', 'sight', ""''"", 'http', ':', '//t.co/qwlpxxsuib']",wonder latino strategy working ? @ tpm : goper doubles `` wetbacks '' backpedals `` shoot sight '' http : //t.co/qwlpxxsuib
11129,11416,3,3,0,0,0,"I would like to apologize to anyone I have called fat, stupid, gay, nigger, jew or retarded. I am truly sorry.... 

JK 

Just trolling

Fags","['would', 'like', 'apologize', 'anyone', 'called', 'fat', ',', 'stupid', ',', 'gay', ',', 'nigger', ',', 'jew', 'retarded', '.', 'truly', 'sorry', '....', 'jk', 'trolling', 'fags']","would like apologize anyone called fat , stupid , gay , nigger , jew retarded . truly sorry .... jk trolling fags"
11230,11517,3,2,1,0,0,I'm already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah I just wanted to say you're a hoe,"[""'m"", 'already', 'tired', 'mr', 'stupid', 'af', 'decides', 'show', 'us', 'video', 'trigonometric', 'notions', 'um', 'yeah', 'wanted', 'say', ""'re"", 'hoe']",'m already tired mr stupid af decides show us video trigonometric notions um yeah wanted say 're hoe
11284,11572,3,2,1,0,0,"I'm going to sell my iPhone and both my Macs, I don't support faggots.","[""'m"", 'going', 'sell', 'iphone', 'macs', ',', ""n't"", 'support', 'faggots', '.']","'m going sell iphone macs , n't support faggots ."
11312,11602,3,3,0,0,0,I'm just upset they got faggots on this show,"[""'m"", 'upset', 'got', 'faggots', 'show']",'m upset got faggots show
